instance_id,corpus_group,source_label,block_order,page_start,page_end,summary,scope,description_state,provenance_verdict,provenance_source,evidence_locator,content_family_id,status
asn2024-1-Q06,assignments-2024,assignment-2024-25-1,6,,,"Q6. A random variable 𝑋 has the following probability function: Values of X, 1 2 3 4 5 6 7 x: P(x) 0 k 2k 2k 3k K2 7k2+k (i) Find k, (ii) Evaluate 𝑃(𝑋 < 6), 𝑃(𝑋 ≥ 6), and 𝑃(0 < 𝑋 < 5) (iii) 1 determine the distribution function of 𝑋 (iv) if 𝑃(𝑋 ≤ 𝑎) > 2, find the minimum value of 𝑎.",pending,resolved,open,,reports/18-CORPUS-ACCOUNTING.md,,gross
asn2024-1-Q07,assignments-2024,assignment-2024-25-1,7,,,"Q7. A random number 𝑋 is distributed at random between the values 0 and 1 so that its probability density function is 𝑓(𝑥) = 𝑘𝑥 2 (1 − 𝑥 3 ), where k is a constant. Find the value of k. Using this value of k, find its mean and variance.",pending,resolved,open,,reports/18-CORPUS-ACCOUNTING.md,,gross
asn2024-1-Q08,assignments-2024,assignment-2024-25-1,8,,,"Q8. If 𝑡 is any positive real number, show that the function defined by 𝑝(𝑥) = 𝑒 −𝑡 (1 − 𝑒 −𝑡 )𝑥−1 can represent a probability function of a random variable 𝑋 assuming the values 1, 2, 3, …. Find the 𝐸(𝑋) and 𝑣𝑎𝑟(𝑋) of the distribution.",pending,resolved,strong,G&K-Fundamentals,reports/18-CORPUS-ACCOUNTING.md ; G&K-Fundamentals: positive real show function defined | real show function defined represent | show function defined represent probability | function defined represent probability function,,gross
asn2024-1-Q09,assignments-2024,assignment-2024-25-1,9,,,"Q9. If X and Y are independent random variables with mean 2, 3 and variance 1, 2 respectively. Find the the mean and variance of the random variable 𝑍 = 2𝑋 − 5𝑌.",pending,resolved,open,,reports/18-CORPUS-ACCOUNTING.md,,gross
asn2024-1-Q10,assignments-2024,assignment-2024-25-1,10,,,Q10. A symmetric die is thrown 600 times. Find the lower bound for the probability of getting 80 to 120 sixes. SECTION-D (Application based Question),pending,resolved,open,,reports/18-CORPUS-ACCOUNTING.md,,gross
asn2024-1-Q11,assignments-2024,assignment-2024-25-1,11,,,"Q11. The distribution function of continuous random variable X given by 0, 𝑥<0 𝑥 , 0≤𝑥<1 2 1 𝐹(𝑥) = , 1≤𝑥<2 2 𝑥 , 2≤𝑥<4 4 { 1, 𝑥≥4 Find probability density function of X.",pending,resolved,open,,reports/18-CORPUS-ACCOUNTING.md,,gross
asn2024-1-Q12,assignments-2024,assignment-2024-25-1,12,,,"Q12. Suppose that the life in hours of a certain part of radio tube is a continuous random variable 𝑋 with p.d.f. given by 100 MSV14KHW4HVFM4UNMCA7 𝑓(𝑥) = { 𝑥 2 , 𝑤ℎ𝑒𝑛 𝑥 ≥ 100 0, 𝑒𝑙𝑠𝑒𝑤ℎ𝑒𝑟𝑒 (i) What is the probability that all of three such tubes in a given radio set will have to be replaced during the first 150 hours of operation? (ii) What is probability that none of three of the original tubes will have to be replaced during that first 150 hours of operation? (iii) What is probability that a t",pending,resolved,family,G&K-Fundamentals,reports/18-CORPUS-ACCOUNTING.md ; G&K-Fundamentals: three tubes radio set replaced | tubes radio set replaced during | three original tubes replaced during,,gross
asn2024-1-Q13,assignments-2024,assignment-2024-25-1,13,,,"Q13. For geometric distribution 𝑝(𝑥) = 2𝑥 ; 𝑥 = 1, 2, 3 …, prove that chebyschev’s 1 15 inequality gives 𝑃{|𝑋 − 2| ≤ 2} > 2, while the actual probability is 16.",pending,resolved,open,,reports/18-CORPUS-ACCOUNTING.md,,gross
asn2024-1-Q14,assignments-2024,assignment-2024-25-1,14,,,"Q15. A man with n keys wants to open his door and tries the keys independently and at random. Find the mean and variance of the number of trials required to open the door, (i) if unsuccessful keys are not eliminated from further selection, and (ii) if they are.",pending,resolved,verbatim,G&K-Fundamentals,reports/18-CORPUS-ACCOUNTING.md ; G&K-Fundamentals: open his door tries keys | his door tries keys independently | door tries keys independently random | tries keys independently random mean,,gross
asn2024-1-Q15,assignments-2024,assignment-2024-25-1,15,,,"Q16. Let 𝑌 = 𝑋 2 + 2𝑋, where 𝑋 is a random variable whose probability distribution is given as: 𝑥 x 1 2 3 4 P(x) 0.1 0.2 0.5 0.1 Then find probability distribution, CDF, mean, and variance of 𝑌.",pending,resolved,open,,reports/18-CORPUS-ACCOUNTING.md,,gross
asn2024-2-Q01,assignments-2024,assignment-2024-25-2,1,,,"1. (i) If n = 5, p = 20 then what will be the mean and variance of Binomial distribution. (ii) The mean and variance of Binomial distribution are 4 and 4/3 respectively. Find P (X ≥ 1). (Ans. 0.99863) (iii) Comment on the following statement: “The mean o f a Binomial distribution i s 5 and the standard deviation is 3”. (iv) If X is a Poisson variate such that P (X = 2) = 9P (X = 4) + 90P (X = 6). find the mean and variance of X. (Ans.: Mean = variance = 1) (v) If n = 4 and p = 25 then the mean a",pending,resolved,open,,reports/18-CORPUS-ACCOUNTING.md,,gross
asn2024-2-Q02,assignments-2024,assignment-2024-25-2,2,,,"2. Out of 800 families with 4 children each, how many families would be expected to have (i) 2 boys and 2 girls (ii) at least one boy (iii) no girl (iv) at most two girls? (Ans. 300, 750, 50, 550)",pending,resolved,open,,reports/18-CORPUS-ACCOUNTING.md,,gross
asn2024-2-Q03,assignments-2024,assignment-2024-25-2,3,,,3. Twenty percent screw produced in a certain factory turn out to be defective. Find the probability that in a sample of 15 screws chosen at random exactly four will be defective.,pending,resolved,open,,reports/18-CORPUS-ACCOUNTING.md,,gross
asn2024-2-Q04,assignments-2024,assignment-2024-25-2,4,,,"4. The probability that a bomb dropped from a plane will strike the target is 1/5. If six bombs are dropped, find the probability that at least two will strike the target and exactly two will strike the target. (Ans. 0.34464, 0.24576)",pending,resolved,open,,reports/18-CORPUS-ACCOUNTING.md,,gross
asn2024-2-Q05,assignments-2024,assignment-2024-25-2,5,,,"5. In a book of 520 pages, 390 typo-graphical errors occur. Assuming Poisson law for the number of errors per page, find the probability that a random sample of 5 pages will contain no error. (Ans. e−3.75)",pending,resolved,strong,G&K-Fundamentals,reports/18-CORPUS-ACCOUNTING.md ; G&K-Fundamentals: book 520 pages 390 typo | 520 pages 390 typo graphical | pages 390 typo graphical errors | 390 typo graphical errors occur,,gross
asn2024-2-Q06,assignments-2024,assignment-2024-25-2,6,,,"6. Six coins are tossed 6400 times. Using the Poisson distribution, find the approximate probability of getting 6 heads 2 times. (Ans. e−1005000)",pending,resolved,open,,reports/18-CORPUS-ACCOUNTING.md,,gross
asn2024-2-Q07,assignments-2024,assignment-2024-25-2,7,,,"7. A box contains 100 cellphones, 20 of which are defective. Ten cellphones have been selected for inspection. Find the probability that (i) at least one is defective (ii) at the most three are defective (iii) all are defective (iv) none is defective.",pending,resolved,open,,reports/18-CORPUS-ACCOUNTING.md,,gross
asn2024-2-Q08,assignments-2024,assignment-2024-25-2,8,,,"8. In a certain examination 2000 students appeared. The average marks obtained were 50% and standard deviation was 5%. How Many students do you expect to obtain more than 60 marks, assuming the marks to be distributed normally.? (Ans. 46 marks)",pending,resolved,open,,reports/18-CORPUS-ACCOUNTING.md,,gross
asn2024-2-Q09,assignments-2024,assignment-2024-25-2,9,,,9. Subway trains on a certain line run every half hour between midnight and six in the morning. What is the probability that a man entering the station at random time during this period will have to wait at least twenty minutes? (Ans. 1/3),pending,resolved,open,,reports/18-CORPUS-ACCOUNTING.md,,gross
asn2024-2-Q10,assignments-2024,assignment-2024-25-2,10,,,10. A random sample of size 100 is taken from an infinite population having mean 76 and variance 256. What is the probability that sample mean will be between 75 and 78? (Ans. 0.6311),pending,resolved,open,,reports/18-CORPUS-ACCOUNTING.md,,gross
asn2024-2-Q11,assignments-2024,assignment-2024-25-2,11,,,"11. A car hire firm has two cars, which it hires out day by day. The number of demands for a car on each day distributed as a Poisson distribution with mean 1.5, calculate the proportion of days on which (i) neither car is used, and (ii) the proportion of days on which some demand refuses.",pending,resolved,strong,G&K-Fundamentals,reports/18-CORPUS-ACCOUNTING.md ; G&K-Fundamentals: mean calculate proportion days which | calculate proportion days which neither | proportion days which neither car | days which neither car used,,gross
asn2024-2-Q12,assignments-2024,assignment-2024-25-2,12,,,"12. TAssume mean height of soldiers to be 68.22 inches with a variance of 10.8 inches square. How many soldiers in a regiment of 1000 would you expect to be over 6 feet tall, given h that the area under the standard normal curve between x = 0 and x = 0.35 is 0.1368 and e between x = 0 and x = 1.15 is 0.3746. (Ans. 125(approx.))",pending,resolved,open,,reports/18-CORPUS-ACCOUNTING.md,,gross
asn2024-2-Q13,assignments-2024,assignment-2024-25-2,13,,,"13. If X is Uniformly distributed in [-2, 2], find (i) P (X< 0) (ii) P[|X-1|≥ ½] (Ans. ½, ¾)",pending,resolved,open,,reports/18-CORPUS-ACCOUNTING.md,,gross
asn2024-2-Q14,assignments-2024,assignment-2024-25-2,14,,,"14. The time (in hours) required to repair a machine is exponentially distributed with parameter 𝜆 = 1/3. What is the probability that the repair time exceeds 3 hours? (Ans, 0.3679))",pending,resolved,open,,reports/18-CORPUS-ACCOUNTING.md,,gross
asn2024-2-Q15,assignments-2024,assignment-2024-25-2,15,,,15. The life length (in months) X of an electric component follows an exponentially 1 distribution with parameter 𝜆 = 2 . What is the probability that the component survives at least 10 months given that already it had survived for more than 9 months? (Ans. 0.6065),pending,resolved,open,,reports/18-CORPUS-ACCOUNTING.md,,gross
asn2024-2-Q16,assignments-2024,assignment-2024-25-2,16,,,"16. A random sample of size 100 is taken from a population whose mean is 60 and variance is 400. Using CLT, with what probability can we assent that the mean of the sample will not differ from µ = 60 by more than 4?",pending,resolved,open,,reports/18-CORPUS-ACCOUNTING.md,,gross
asn2024-2-Q17,assignments-2024,assignment-2024-25-2,17,,,"17. In a normal distribution, 31% of items are under 45 and 8% are over 64. What is the mean and standard deviation of the distribution? (Given that ϕ(1.41) = 0.42, ϕ(0.19) = 0.50) (Ans. mean = 50, S.D. = 10 )",pending,resolved,open,,reports/18-CORPUS-ACCOUNTING.md,,gross
asn2024-2-Q18,assignments-2024,assignment-2024-25-2,18,,,"18. A coin is tossed 12 times. Find the probability, both exactly and by fitting a normal distribution of getting (a) 4 heads (b) at most 4 heads. (Given that ϕ(1.44) = 0.4251, ϕ(0.866) = 0.051) (Ans (a) 0.12, (b) 0.1949)",pending,resolved,open,,reports/18-CORPUS-ACCOUNTING.md,,gross
asn2024-2-Q19,assignments-2024,assignment-2024-25-2,19,,,"19. The number of personal computers (PCs) sold daily at Computer World is Uniformly distributed with a minimum of 2000 PCs and a maximum of 5000 PCs. (i) Find the probability that the daily sales will fall between 2500 and 3000 PCs. (ii) What is the probability that Compu World will sell at least 4000 PCs and exactly 2500 PCs? (Ans. 0.1667, 0.3333, 0)",pending,resolved,open,,reports/18-CORPUS-ACCOUNTING.md,,gross
asn2024-2-Q20,assignments-2024,assignment-2024-25-2,20,,,"20. The length of a time a person speaks over phone follows exponential distributions with mean 6. What is the probability that the person will talk for (i) more than 8 minutes (ii) between 4 and 8 minutes? (Ans. 0.2636, 0.2498)",pending,resolved,open,,reports/18-CORPUS-ACCOUNTING.md,,gross
asn2024-3-Q01,assignments-2024,assignment-2024-25-3,1,,,,OUT,pending,unsearched,,reports/18-CORPUS-ACCOUNTING.md,,gross
asn2024-3-Q02,assignments-2024,assignment-2024-25-3,2,,,,OUT,pending,unsearched,,reports/18-CORPUS-ACCOUNTING.md,,gross
asn2024-3-Q03,assignments-2024,assignment-2024-25-3,3,,,,OUT,pending,unsearched,,reports/18-CORPUS-ACCOUNTING.md,,gross
asn2024-3-Q04,assignments-2024,assignment-2024-25-3,4,,,,OUT,pending,unsearched,,reports/18-CORPUS-ACCOUNTING.md,,gross
asn2024-3-Q05,assignments-2024,assignment-2024-25-3,5,,,,OUT,pending,unsearched,,reports/18-CORPUS-ACCOUNTING.md,,gross
asn2024-3-Q06,assignments-2024,assignment-2024-25-3,6,,,,OUT,pending,unsearched,,reports/18-CORPUS-ACCOUNTING.md,,gross
asn2024-3-Q07,assignments-2024,assignment-2024-25-3,7,,,,OUT,pending,unsearched,,reports/18-CORPUS-ACCOUNTING.md,,gross
asn2024-3-Q08,assignments-2024,assignment-2024-25-3,8,,,,OUT,pending,unsearched,,reports/18-CORPUS-ACCOUNTING.md,,gross
asn2024-3-Q09,assignments-2024,assignment-2024-25-3,9,,,,OUT,pending,unsearched,,reports/18-CORPUS-ACCOUNTING.md,,gross
asn2024-3-Q10,assignments-2024,assignment-2024-25-3,10,,,,OUT,pending,unsearched,,reports/18-CORPUS-ACCOUNTING.md,,gross
asn2024-3-Q11,assignments-2024,assignment-2024-25-3,11,,,,OUT,pending,unsearched,,reports/18-CORPUS-ACCOUNTING.md,,gross
asn2024-3-Q12,assignments-2024,assignment-2024-25-3,12,,,,OUT,pending,unsearched,,reports/18-CORPUS-ACCOUNTING.md,,gross
asn2024-3-Q13,assignments-2024,assignment-2024-25-3,13,,,,OUT,pending,unsearched,,reports/18-CORPUS-ACCOUNTING.md,,gross
asn2024-3-Q14,assignments-2024,assignment-2024-25-3,14,,,,OUT,pending,unsearched,,reports/18-CORPUS-ACCOUNTING.md,,gross
asn2024-3-Q15,assignments-2024,assignment-2024-25-3,15,,,,OUT,pending,unsearched,,reports/18-CORPUS-ACCOUNTING.md,,gross
asn2024-3-Q16,assignments-2024,assignment-2024-25-3,16,,,,OUT,pending,unsearched,,reports/18-CORPUS-ACCOUNTING.md,,gross
asn2024-3-Q17,assignments-2024,assignment-2024-25-3,17,,,,OUT,pending,unsearched,,reports/18-CORPUS-ACCOUNTING.md,,gross
asn2024-3-Q18,assignments-2024,assignment-2024-25-3,18,,,,OUT,pending,unsearched,,reports/18-CORPUS-ACCOUNTING.md,,gross
asn2024-3-Q19,assignments-2024,assignment-2024-25-3,19,,,,OUT,pending,unsearched,,reports/18-CORPUS-ACCOUNTING.md,,gross
asn2024-3-Q20,assignments-2024,assignment-2024-25-3,20,,,,OUT,pending,unsearched,,reports/18-CORPUS-ACCOUNTING.md,,gross
asn2024-3-Q21,assignments-2024,assignment-2024-25-3,21,,,,OUT,pending,unsearched,,reports/18-CORPUS-ACCOUNTING.md,,gross
asn2024-3-Q22,assignments-2024,assignment-2024-25-3,22,,,,OUT,pending,unsearched,,reports/18-CORPUS-ACCOUNTING.md,,gross
asn2024-3-Q23,assignments-2024,assignment-2024-25-3,23,,,,OUT,pending,unsearched,,reports/18-CORPUS-ACCOUNTING.md,,gross
asn2024-3-Q24,assignments-2024,assignment-2024-25-3,24,,,,OUT,pending,unsearched,,reports/18-CORPUS-ACCOUNTING.md,,gross
asn2024-3-Q25,assignments-2024,assignment-2024-25-3,25,,,,OUT,pending,unsearched,,reports/18-CORPUS-ACCOUNTING.md,,gross
asn2024-ep2-Q01,assignments-2024,assignment-2024-25-3-ep2,1,,,,OUT,pending,unsearched,,reports/18-CORPUS-ACCOUNTING.md,,gross
asn2024-ep2-Q02,assignments-2024,assignment-2024-25-3-ep2,2,,,,OUT,pending,unsearched,,reports/18-CORPUS-ACCOUNTING.md,,gross
asn2024-ep2-Q03,assignments-2024,assignment-2024-25-3-ep2,3,,,,OUT,pending,unsearched,,reports/18-CORPUS-ACCOUNTING.md,,gross
asn2024-ep2-Q04,assignments-2024,assignment-2024-25-3-ep2,4,,,,OUT,pending,unsearched,,reports/18-CORPUS-ACCOUNTING.md,,gross
asn2024-ep2-Q05,assignments-2024,assignment-2024-25-3-ep2,5,,,,OUT,pending,unsearched,,reports/18-CORPUS-ACCOUNTING.md,,gross
asn2024-ep2-Q06,assignments-2024,assignment-2024-25-3-ep2,6,,,,OUT,pending,unsearched,,reports/18-CORPUS-ACCOUNTING.md,,gross
asn2024-ep2-Q07,assignments-2024,assignment-2024-25-3-ep2,7,,,,OUT,pending,unsearched,,reports/18-CORPUS-ACCOUNTING.md,,gross
asn2024-ep2-Q08,assignments-2024,assignment-2024-25-3-ep2,8,,,,OUT,pending,unsearched,,reports/18-CORPUS-ACCOUNTING.md,,gross
asn2024-ep2-Q09,assignments-2024,assignment-2024-25-3-ep2,9,,,,OUT,pending,unsearched,,reports/18-CORPUS-ACCOUNTING.md,,gross
asn2024-ep2-Q10,assignments-2024,assignment-2024-25-3-ep2,10,,,,OUT,pending,unsearched,,reports/18-CORPUS-ACCOUNTING.md,,gross
asn2024-ep2-Q11,assignments-2024,assignment-2024-25-3-ep2,11,,,,OUT,pending,unsearched,,reports/18-CORPUS-ACCOUNTING.md,,gross
asn2024-ep2-Q12,assignments-2024,assignment-2024-25-3-ep2,12,,,,OUT,pending,unsearched,,reports/18-CORPUS-ACCOUNTING.md,,gross
asn2024-ep2-Q13,assignments-2024,assignment-2024-25-3-ep2,13,,,,OUT,pending,unsearched,,reports/18-CORPUS-ACCOUNTING.md,,gross
asn2024-ep2-Q14,assignments-2024,assignment-2024-25-3-ep2,14,,,,OUT,pending,unsearched,,reports/18-CORPUS-ACCOUNTING.md,,gross
asn2024-ep2-Q15,assignments-2024,assignment-2024-25-3-ep2,15,,,,OUT,pending,unsearched,,reports/18-CORPUS-ACCOUNTING.md,,gross
asn2024-ep2-Q16,assignments-2024,assignment-2024-25-3-ep2,16,,,,OUT,pending,unsearched,,reports/18-CORPUS-ACCOUNTING.md,,gross
asn2024-ep2-Q17,assignments-2024,assignment-2024-25-3-ep2,17,,,,OUT,pending,unsearched,,reports/18-CORPUS-ACCOUNTING.md,,gross
asn2024-ep2-Q18,assignments-2024,assignment-2024-25-3-ep2,18,,,,OUT,pending,unsearched,,reports/18-CORPUS-ACCOUNTING.md,,gross
asn2024-ep2-Q19,assignments-2024,assignment-2024-25-3-ep2,19,,,,OUT,pending,unsearched,,reports/18-CORPUS-ACCOUNTING.md,,gross
asn2024-ep2-Q20,assignments-2024,assignment-2024-25-3-ep2,20,,,,OUT,pending,unsearched,,reports/18-CORPUS-ACCOUNTING.md,,gross
asn2024-ep2-Q21,assignments-2024,assignment-2024-25-3-ep2,21,,,,OUT,pending,unsearched,,reports/18-CORPUS-ACCOUNTING.md,,gross
asn2024-ep2-Q22,assignments-2024,assignment-2024-25-3-ep2,22,,,,OUT,pending,unsearched,,reports/18-CORPUS-ACCOUNTING.md,,gross
asn2024-ep2-Q23,assignments-2024,assignment-2024-25-3-ep2,23,,,,OUT,pending,unsearched,,reports/18-CORPUS-ACCOUNTING.md,,gross
asn2024-ep2-Q24,assignments-2024,assignment-2024-25-3-ep2,24,,,,OUT,pending,unsearched,,reports/18-CORPUS-ACCOUNTING.md,,gross
asn2024-ep2-Q25,assignments-2024,assignment-2024-25-3-ep2,25,,,,OUT,pending,unsearched,,reports/18-CORPUS-ACCOUNTING.md,,gross
asn2024-4-Q01,assignments-2024,assignment-2024-25-4,1,,,1. Define- i). Statistical Hypothesis ii). Null Hypothesis and Alternative Hypothesis iii). One tailed and two tailed test iv). Type I and type II error v). Significance level and critical region vi). Confidence interval and confidence limits.,OUT,resolved,open,,reports/18-CORPUS-ACCOUNTING.md,,gross
asn2024-4-Q02,assignments-2024,assignment-2024-25-4,2,,,2. Statistical hypothesis under test is called……………,OUT,resolved,unsearched,,reports/18-CORPUS-ACCOUNTING.md,,gross
asn2024-4-Q03,assignments-2024,assignment-2024-25-4,3,,,3. A wrong decision about the null hypothesis leads to …………….. types of errors.,OUT,resolved,open,,reports/18-CORPUS-ACCOUNTING.md,,gross
asn2024-4-Q04,assignments-2024,assignment-2024-25-4,4,,,4. The probability of type I error is given by……..,OUT,resolved,unsearched,,reports/18-CORPUS-ACCOUNTING.md,,gross
asn2024-4-Q05,assignments-2024,assignment-2024-25-4,5,,,5. The level of significance of a test is related to type …….. error and is given by…………..,OUT,resolved,open,,reports/18-CORPUS-ACCOUNTING.md,,gross
asn2024-4-Q06,assignments-2024,assignment-2024-25-4,6,,,6. Critical region provides us the criterion for ………….. of null hypothesis.,OUT,resolved,open,,reports/18-CORPUS-ACCOUNTING.md,,gross
asn2024-4-Q07,assignments-2024,assignment-2024-25-4,7,,,7. Which one of the following statement is true for Type II error (a) Rejecting an incorrect Hypothesis (b) Accepting an incorrect Hypothesis (c ) Accepting a correct Hypothesis (d) Rejecting a correct Hypothesis,OUT,resolved,open,,reports/18-CORPUS-ACCOUNTING.md,,gross
asn2024-4-Q08,assignments-2024,assignment-2024-25-4,8,,,8. An investigator commits a type II error when he / she (a) rejects a null hypothesis when it is true (b) accepts a null hypothesis when it is true (c ) rejects a null hypothesis when it is false (d) accepts a null hypothesis when it is false,OUT,resolved,open,,reports/18-CORPUS-ACCOUNTING.md,,gross
asn2024-4-Q09,assignments-2024,assignment-2024-25-4,9,,,"9. Type I error in the testing of null hypothesis occurs when the researchers (a) rejects it, when it is true (b) accepts it, but it is false ( c) Both (a) and (b) (d) neither (a) nor (b) Section B 10 (A)The heights of 10 adult males selected at random from a given locality had a mean of 158 cm and variance 39.0625 cm. State the null and alternative Hypothesis. [Ans: H0: µ=162.5; H1: µ<162.50]",OUT,resolved,open,,reports/18-CORPUS-ACCOUNTING.md,,gross
asn2024-4-Q10,assignments-2024,assignment-2024-25-4,10,,,"10. (B). A local telephone company claims that the average length of a phone call is 8 minutes. In a random sample of 18 phone calls, the sample mean was 7.8 minutes and the standard deviation was 0.5 minutes. Is there enough evidence to support this claim at  = 0.05. State the null and alternative Hypothesis. [Ans: H0: µ=8; H1: µ≠8]",OUT,resolved,open,,reports/18-CORPUS-ACCOUNTING.md,,gross
asn2024-4-Q11,assignments-2024,assignment-2024-25-4,11,,,11. (A) A travel agency’s marketing brochure indicates that the standard deviations of hotel room rates for two cities are the same. A random sample of 13 hotel room rates in one city has a standard deviation of $27.50 and a random sample of 16 hotel room rates in the other city has a standard deviation of $29.75. State the null and alternative Hypothesis.,OUT,resolved,open,,reports/18-CORPUS-ACCOUNTING.md,,gross
asn2024-4-Q12,assignments-2024,assignment-2024-25-4,12,,,"12. (A) A manufacturer claims that its rechargeable batteries have an average life greater than 1,000 charges. A random sample of 10 batteries has a mean life of 1002 charges and a standard deviation of 14. State the null and alternative Hypothesis [Ans: 𝑯𝟎 ∶ 𝝁 = 𝟏𝟎𝟎𝟎, 𝑯𝟏: 𝝁 > 𝟏𝟎𝟎𝟎] 12.(B) Certain pesticide is packed into bags by a machine. A random sample of 10 bags is drawn and their contents are found to weight in kgs as follows: 50, 49, 44, 52, 45, 48, 46, 45, 49, 45. State the null and alte",OUT,resolved,open,,reports/18-CORPUS-ACCOUNTING.md,,gross
asn2024-4-Q13,assignments-2024,assignment-2024-25-4,13,,,"13. Given the frequency function, 𝑓(𝑥, 𝜃) = 𝜃 , 0 ≤ 𝑥 ≤ 𝜃 and 𝑓(𝑥, 𝜃) = 0, otherwise and that you are testing the null hypothesis 𝐻0 : 𝜃 = 1 against 𝐻1 : 𝜃 = 2, by means of a single observed value 𝑥. What would be the sizes of the Type I and type II errors, if you choose the interval (𝑖)0.5 ≤ 𝑥, (𝑖𝑖) 1 ≤ 𝑥 ≤ 1.5 as the critical regions? [Ans: (i) 𝜶=0.5, 𝜷 = 𝟎. 𝟐𝟓, (𝒊𝒊) 𝜶 = 𝟎, 𝜷 = 𝟎. 𝟕𝟓] 1",OUT,resolved,verbatim,G&K-Fundamentals,reports/18-CORPUS-ACCOUNTING.md ; G&K-Fundamentals: hypothesis against means single observed | against means single observed what | means single observed what sizes | single observed what sizes type,,gross
asn2024-4-Q14,assignments-2024,assignment-2024-25-4,14,,,"14. Let p be the probability that a coin will fall head in a single toss in order to test 𝐻0 : 𝑝 = 2 against 𝐻1 : 𝑝 = 3 . The coin is tossed 5 times and H0 is rejected if more than 3 heads are obtained. Find the probability 4 of type I error. [Ans: 𝜶=3/16, 𝜷 = 𝟒𝟕/𝟏𝟐𝟖]",OUT,resolved,family,G&K-Fundamentals,reports/18-CORPUS-ACCOUNTING.md ; G&K-Fundamentals: probability coin fall head single | coin fall head single toss | fall head single toss order | head single toss order test,,gross
asn2024-4-Q15,assignments-2024,assignment-2024-25-4,15,,,"15. If x ≥ 1 is the critical region for testing 𝐻0 : Ɵ = 2 against the alternative Ɵ = 1, on the basis of the single observation from the population. 𝑓(𝑥, 𝜃) = 𝜃 exp(−𝜃𝑥) , 0 ≤ 𝑥 ≤ ∞ Obtain the values of type 1 and type II errors. [Ans: 𝜶=1/e2, 𝜷 = (𝒆 − 𝟏)/𝒆]",OUT,resolved,family,G&K-Fundamentals,reports/18-CORPUS-ACCOUNTING.md ; G&K-Fundamentals: against alternative basis single observation | obtain values type type ii | values type type ii errors,,gross
asn2024-4-Q16,assignments-2024,assignment-2024-25-4,16,,,"16. A random variable X follows the following exponential distribution 1 −𝑥/𝜃 𝑓(𝑥, 𝜃) = 𝑒 , 0 ≤ 𝑥 ≤ ∞, 𝜃 > 0 𝜃 The null hypothesis 𝐻0 : 𝜃 = 2 is rejected and alternative hypothesis 𝐻0 : 𝜃 = 4 is accepted. If the observation selected at random takes the value 6 or more, find the critical region, acceptance region, and the type I and type II error. ***************************",OUT,resolved,open,,reports/18-CORPUS-ACCOUNTING.md,,gross
asn2024-5-Q01,assignments-2024,assignment-2024-25-5,1,,,,OUT,pending,unsearched,,reports/18-CORPUS-ACCOUNTING.md,,gross
asn2024-5-Q02,assignments-2024,assignment-2024-25-5,2,,,,OUT,pending,unsearched,,reports/18-CORPUS-ACCOUNTING.md,,gross
asn2024-5-Q03,assignments-2024,assignment-2024-25-5,3,,,,OUT,pending,unsearched,,reports/18-CORPUS-ACCOUNTING.md,,gross
asn2024-5-Q04,assignments-2024,assignment-2024-25-5,4,,,,OUT,pending,unsearched,,reports/18-CORPUS-ACCOUNTING.md,,gross
asn2024-5-Q05,assignments-2024,assignment-2024-25-5,5,,,,OUT,pending,unsearched,,reports/18-CORPUS-ACCOUNTING.md,,gross
asn2024-5-Q06,assignments-2024,assignment-2024-25-5,6,,,,OUT,pending,unsearched,,reports/18-CORPUS-ACCOUNTING.md,,gross
asn2024-5-Q07,assignments-2024,assignment-2024-25-5,7,,,,OUT,pending,unsearched,,reports/18-CORPUS-ACCOUNTING.md,,gross
asn2024-5-Q08,assignments-2024,assignment-2024-25-5,8,,,,OUT,pending,unsearched,,reports/18-CORPUS-ACCOUNTING.md,,gross
asn2024-5-Q09,assignments-2024,assignment-2024-25-5,9,,,,OUT,pending,unsearched,,reports/18-CORPUS-ACCOUNTING.md,,gross
asn2024-5-Q10,assignments-2024,assignment-2024-25-5,10,,,,OUT,pending,unsearched,,reports/18-CORPUS-ACCOUNTING.md,,gross
asn2024-5-Q11,assignments-2024,assignment-2024-25-5,11,,,,OUT,pending,unsearched,,reports/18-CORPUS-ACCOUNTING.md,,gross
asn2024-5-Q12,assignments-2024,assignment-2024-25-5,12,,,,OUT,pending,unsearched,,reports/18-CORPUS-ACCOUNTING.md,,gross
asn2024-5-Q13,assignments-2024,assignment-2024-25-5,13,,,,OUT,pending,unsearched,,reports/18-CORPUS-ACCOUNTING.md,,gross
asn2024-5-Q14,assignments-2024,assignment-2024-25-5,14,,,,OUT,pending,unsearched,,reports/18-CORPUS-ACCOUNTING.md,,gross
asn2024-5-Q15,assignments-2024,assignment-2024-25-5,15,,,,OUT,pending,unsearched,,reports/18-CORPUS-ACCOUNTING.md,,gross
asn2024-5-Q16,assignments-2024,assignment-2024-25-5,16,,,,OUT,pending,unsearched,,reports/18-CORPUS-ACCOUNTING.md,,gross
asn2024-5-Q17,assignments-2024,assignment-2024-25-5,17,,,,OUT,pending,unsearched,,reports/18-CORPUS-ACCOUNTING.md,,gross
asn2024-5-Q18,assignments-2024,assignment-2024-25-5,18,,,,OUT,pending,unsearched,,reports/18-CORPUS-ACCOUNTING.md,,gross
asn2024-5-Q19,assignments-2024,assignment-2024-25-5,19,,,,OUT,pending,unsearched,,reports/18-CORPUS-ACCOUNTING.md,,gross
