source_index,label,page,declared_pages,source_path,source_sha256,topic,latest_manifest_status,latest_model,md_path,md_exists,md_chars,png_exists,raw_text_chars,raw_text_sha256,block_marker_count,record_state
8,notes-lecture-series-01-09,115,147,/home/liebert511/muj-academics/handouts/Lecture notes MAS2001_SnP_1_9.pdf,96e4e4053587c4e4aa8b7f63bac905f9d8b638e220df1d0aef6110f5f8bad34e,"Course lecture series 01 to 09, units 1 and 2 live here",ok,xiaomi/mimo-v2.5,md/notes-lecture-series-01-09/p115.md,true,277,false,67,95ff4cc5c89fadcac868e24c6e5eb8649f202710a6894f2ddb778d64d3bc9ee1,0,converted
8,notes-lecture-series-01-09,116,147,/home/liebert511/muj-academics/handouts/Lecture notes MAS2001_SnP_1_9.pdf,96e4e4053587c4e4aa8b7f63bac905f9d8b638e220df1d0aef6110f5f8bad34e,"Course lecture series 01 to 09, units 1 and 2 live here",ok,xiaomi/mimo-v2.5,md/notes-lecture-series-01-09/p116.md,true,276,false,66,e828953bca4dc871dc98899ccf8fda0be88b919601fb6d46e4b9bbe0dcc66aa1,0,converted
8,notes-lecture-series-01-09,117,147,/home/liebert511/muj-academics/handouts/Lecture notes MAS2001_SnP_1_9.pdf,96e4e4053587c4e4aa8b7f63bac905f9d8b638e220df1d0aef6110f5f8bad34e,"Course lecture series 01 to 09, units 1 and 2 live here",ok,xiaomi/mimo-v2.5,md/notes-lecture-series-01-09/p117.md,true,446,false,159,4ffa6f5f9fbceb8cf286ed240e26be8408885db332f9fca58547c5d32883febb,0,converted
8,notes-lecture-series-01-09,118,147,/home/liebert511/muj-academics/handouts/Lecture notes MAS2001_SnP_1_9.pdf,96e4e4053587c4e4aa8b7f63bac905f9d8b638e220df1d0aef6110f5f8bad34e,"Course lecture series 01 to 09, units 1 and 2 live here",ok,xiaomi/mimo-v2.5,md/notes-lecture-series-01-09/p118.md,true,713,false,521,7d754e7bfa68c67f7600d1848215fa718ed708d8dc17387e8bdcc25a8d028dcb,0,converted
8,notes-lecture-series-01-09,119,147,/home/liebert511/muj-academics/handouts/Lecture notes MAS2001_SnP_1_9.pdf,96e4e4053587c4e4aa8b7f63bac905f9d8b638e220df1d0aef6110f5f8bad34e,"Course lecture series 01 to 09, units 1 and 2 live here",ok,xiaomi/mimo-v2.5,md/notes-lecture-series-01-09/p119.md,true,207,false,67,ae558c99553a87fc59aff0117c1667c2465c18ffaee800ed611f825867df10e2,0,converted
8,notes-lecture-series-01-09,120,147,/home/liebert511/muj-academics/handouts/Lecture notes MAS2001_SnP_1_9.pdf,96e4e4053587c4e4aa8b7f63bac905f9d8b638e220df1d0aef6110f5f8bad34e,"Course lecture series 01 to 09, units 1 and 2 live here",ok,xiaomi/mimo-v2.5,md/notes-lecture-series-01-09/p120.md,true,234,false,67,9fa5377afc2d12bec7f8f40c336514124a062954aa4ae2f63bf2fb1b34857961,0,converted
8,notes-lecture-series-01-09,121,147,/home/liebert511/muj-academics/handouts/Lecture notes MAS2001_SnP_1_9.pdf,96e4e4053587c4e4aa8b7f63bac905f9d8b638e220df1d0aef6110f5f8bad34e,"Course lecture series 01 to 09, units 1 and 2 live here",ok,xiaomi/mimo-v2.5,md/notes-lecture-series-01-09/p121.md,true,231,false,67,1567ee5ba67eec713ad1d10f119331210cb7718ac47dbaf33c3fab4cf741eda9,0,converted
8,notes-lecture-series-01-09,122,147,/home/liebert511/muj-academics/handouts/Lecture notes MAS2001_SnP_1_9.pdf,96e4e4053587c4e4aa8b7f63bac905f9d8b638e220df1d0aef6110f5f8bad34e,"Course lecture series 01 to 09, units 1 and 2 live here",ok,xiaomi/mimo-v2.5,md/notes-lecture-series-01-09/p122.md,true,273,false,67,706d65cc2e3a09b16d38778f131c56884b22026bd722318944d67224bdb15bd3,0,converted
8,notes-lecture-series-01-09,123,147,/home/liebert511/muj-academics/handouts/Lecture notes MAS2001_SnP_1_9.pdf,96e4e4053587c4e4aa8b7f63bac905f9d8b638e220df1d0aef6110f5f8bad34e,"Course lecture series 01 to 09, units 1 and 2 live here",ok,xiaomi/mimo-v2.5,md/notes-lecture-series-01-09/p123.md,true,181,false,67,2055ecd8b1d3f7a832f95a59c3dfd466b773d3c2bc2e50910423fe72b8936df1,0,converted
8,notes-lecture-series-01-09,124,147,/home/liebert511/muj-academics/handouts/Lecture notes MAS2001_SnP_1_9.pdf,96e4e4053587c4e4aa8b7f63bac905f9d8b638e220df1d0aef6110f5f8bad34e,"Course lecture series 01 to 09, units 1 and 2 live here",ok,xiaomi/mimo-v2.5,md/notes-lecture-series-01-09/p124.md,true,321,false,67,de1d17b4a2710fe8215f484222e54db272c0beed767553e3ced07f283ce960d3,0,converted
8,notes-lecture-series-01-09,125,147,/home/liebert511/muj-academics/handouts/Lecture notes MAS2001_SnP_1_9.pdf,96e4e4053587c4e4aa8b7f63bac905f9d8b638e220df1d0aef6110f5f8bad34e,"Course lecture series 01 to 09, units 1 and 2 live here",ok,xiaomi/mimo-v2.5,md/notes-lecture-series-01-09/p125.md,true,129,false,67,17ce573a2af2ffe27b20062340c64aae9137afef8ea9931cadd148331ed461f1,0,converted
8,notes-lecture-series-01-09,126,147,/home/liebert511/muj-academics/handouts/Lecture notes MAS2001_SnP_1_9.pdf,96e4e4053587c4e4aa8b7f63bac905f9d8b638e220df1d0aef6110f5f8bad34e,"Course lecture series 01 to 09, units 1 and 2 live here",ok,xiaomi/mimo-v2.5,md/notes-lecture-series-01-09/p126.md,true,281,false,67,5c3cdd735cea22efb73e1621a10c37052a1e539a09b55cd677eaaceecd5dccde,0,converted
8,notes-lecture-series-01-09,127,147,/home/liebert511/muj-academics/handouts/Lecture notes MAS2001_SnP_1_9.pdf,96e4e4053587c4e4aa8b7f63bac905f9d8b638e220df1d0aef6110f5f8bad34e,"Course lecture series 01 to 09, units 1 and 2 live here",ok,xiaomi/mimo-v2.5,md/notes-lecture-series-01-09/p127.md,true,1189,false,83,8659f2109c6c883602fcaefd2cea0449e7870db0fb157eb109eddb1c6f7fa1bb,0,converted
8,notes-lecture-series-01-09,128,147,/home/liebert511/muj-academics/handouts/Lecture notes MAS2001_SnP_1_9.pdf,96e4e4053587c4e4aa8b7f63bac905f9d8b638e220df1d0aef6110f5f8bad34e,"Course lecture series 01 to 09, units 1 and 2 live here",ok,xiaomi/mimo-v2.5,md/notes-lecture-series-01-09/p128.md,true,707,false,67,1fd99537260f2579e305b1dc02c6d3a0f1f5810f8597e9230990bff998876d2b,0,converted
8,notes-lecture-series-01-09,129,147,/home/liebert511/muj-academics/handouts/Lecture notes MAS2001_SnP_1_9.pdf,96e4e4053587c4e4aa8b7f63bac905f9d8b638e220df1d0aef6110f5f8bad34e,"Course lecture series 01 to 09, units 1 and 2 live here",ok,xiaomi/mimo-v2.5,md/notes-lecture-series-01-09/p129.md,true,519,false,67,193dc2297ee080905a22fbc0484f32c8055ed6e8fe0e02c7c797d7005bb01d73,0,converted
8,notes-lecture-series-01-09,130,147,/home/liebert511/muj-academics/handouts/Lecture notes MAS2001_SnP_1_9.pdf,96e4e4053587c4e4aa8b7f63bac905f9d8b638e220df1d0aef6110f5f8bad34e,"Course lecture series 01 to 09, units 1 and 2 live here",ok,xiaomi/mimo-v2.5,md/notes-lecture-series-01-09/p130.md,true,156,false,120,3f4893e310987ba3d23e0579c4cc7a89dde0703993c34a9ea5befd059348d41b,0,converted
8,notes-lecture-series-01-09,131,147,/home/liebert511/muj-academics/handouts/Lecture notes MAS2001_SnP_1_9.pdf,96e4e4053587c4e4aa8b7f63bac905f9d8b638e220df1d0aef6110f5f8bad34e,"Course lecture series 01 to 09, units 1 and 2 live here",ok,xiaomi/mimo-v2.5,md/notes-lecture-series-01-09/p131.md,true,441,false,470,ab7433d641f6b9f15da4ebfedbf42201eeef7d2349a06e7194f2a8efec683d03,0,converted
8,notes-lecture-series-01-09,132,147,/home/liebert511/muj-academics/handouts/Lecture notes MAS2001_SnP_1_9.pdf,96e4e4053587c4e4aa8b7f63bac905f9d8b638e220df1d0aef6110f5f8bad34e,"Course lecture series 01 to 09, units 1 and 2 live here",ok,xiaomi/mimo-v2.5,md/notes-lecture-series-01-09/p132.md,true,1066,false,612,2a286ea42d650f19c63382d362c0dfa6160c50a229b949379312e517a3f29256,0,converted
8,notes-lecture-series-01-09,133,147,/home/liebert511/muj-academics/handouts/Lecture notes MAS2001_SnP_1_9.pdf,96e4e4053587c4e4aa8b7f63bac905f9d8b638e220df1d0aef6110f5f8bad34e,"Course lecture series 01 to 09, units 1 and 2 live here",ok,xiaomi/mimo-v2.5,md/notes-lecture-series-01-09/p133.md,true,101,false,113,9cad41a0004a650e182ae4c8b3ed647d82efc471c5c7aa84d17aa4ff696cff70,0,converted
8,notes-lecture-series-01-09,134,147,/home/liebert511/muj-academics/handouts/Lecture notes MAS2001_SnP_1_9.pdf,96e4e4053587c4e4aa8b7f63bac905f9d8b638e220df1d0aef6110f5f8bad34e,"Course lecture series 01 to 09, units 1 and 2 live here",ok,xiaomi/mimo-v2.5,md/notes-lecture-series-01-09/p134.md,true,432,false,523,9c50ddb88d14ac7b6ea1208684500c5cfefc2e2283f3d90abf8af46d559fbce9,0,converted
8,notes-lecture-series-01-09,135,147,/home/liebert511/muj-academics/handouts/Lecture notes MAS2001_SnP_1_9.pdf,96e4e4053587c4e4aa8b7f63bac905f9d8b638e220df1d0aef6110f5f8bad34e,"Course lecture series 01 to 09, units 1 and 2 live here",ok,xiaomi/mimo-v2.5,md/notes-lecture-series-01-09/p135.md,true,880,false,584,009ca64fb93c8713c66be66bb0eb3c00f7de253608bba2639037d5b5654d4436,0,converted
8,notes-lecture-series-01-09,136,147,/home/liebert511/muj-academics/handouts/Lecture notes MAS2001_SnP_1_9.pdf,96e4e4053587c4e4aa8b7f63bac905f9d8b638e220df1d0aef6110f5f8bad34e,"Course lecture series 01 to 09, units 1 and 2 live here",ok,xiaomi/mimo-v2.5,md/notes-lecture-series-01-09/p136.md,true,92,false,98,f1a1b25e98d31c189abec35b18d7f1ce1a5fec35cd9302d632ace6db1858f6ed,0,converted
8,notes-lecture-series-01-09,137,147,/home/liebert511/muj-academics/handouts/Lecture notes MAS2001_SnP_1_9.pdf,96e4e4053587c4e4aa8b7f63bac905f9d8b638e220df1d0aef6110f5f8bad34e,"Course lecture series 01 to 09, units 1 and 2 live here",ok,xiaomi/mimo-v2.5,md/notes-lecture-series-01-09/p137.md,true,453,false,539,f56b9f8622b6d6f133e7c4e27638d203d8496c8d473757df1585b79add6e52c3,0,converted
8,notes-lecture-series-01-09,138,147,/home/liebert511/muj-academics/handouts/Lecture notes MAS2001_SnP_1_9.pdf,96e4e4053587c4e4aa8b7f63bac905f9d8b638e220df1d0aef6110f5f8bad34e,"Course lecture series 01 to 09, units 1 and 2 live here",ok,xiaomi/mimo-v2.5,md/notes-lecture-series-01-09/p138.md,true,295,false,67,1507663358380ecb3439a2bbeda43e1ca4baf60a912f856ff181cf2f1328626f,0,converted
8,notes-lecture-series-01-09,139,147,/home/liebert511/muj-academics/handouts/Lecture notes MAS2001_SnP_1_9.pdf,96e4e4053587c4e4aa8b7f63bac905f9d8b638e220df1d0aef6110f5f8bad34e,"Course lecture series 01 to 09, units 1 and 2 live here",ok,xiaomi/mimo-v2.5,md/notes-lecture-series-01-09/p139.md,true,330,false,440,2105cf0507f850ed0052d701449eb693370b575f21564183353f42add3732d85,0,converted
8,notes-lecture-series-01-09,140,147,/home/liebert511/muj-academics/handouts/Lecture notes MAS2001_SnP_1_9.pdf,96e4e4053587c4e4aa8b7f63bac905f9d8b638e220df1d0aef6110f5f8bad34e,"Course lecture series 01 to 09, units 1 and 2 live here",ok,xiaomi/mimo-v2.5,md/notes-lecture-series-01-09/p140.md,true,79,false,91,b8ceec49fa960b1c646342b6338dc7b7929e25223082a07ed60fdc508456ac37,0,converted
8,notes-lecture-series-01-09,141,147,/home/liebert511/muj-academics/handouts/Lecture notes MAS2001_SnP_1_9.pdf,96e4e4053587c4e4aa8b7f63bac905f9d8b638e220df1d0aef6110f5f8bad34e,"Course lecture series 01 to 09, units 1 and 2 live here",ok,xiaomi/mimo-v2.5,md/notes-lecture-series-01-09/p141.md,true,426,false,438,c7504e75f696dc48c59ce7a7b82b990f8c585f3eb1f345928819ddf505e82eac,0,converted
8,notes-lecture-series-01-09,142,147,/home/liebert511/muj-academics/handouts/Lecture notes MAS2001_SnP_1_9.pdf,96e4e4053587c4e4aa8b7f63bac905f9d8b638e220df1d0aef6110f5f8bad34e,"Course lecture series 01 to 09, units 1 and 2 live here",ok,xiaomi/mimo-v2.5,md/notes-lecture-series-01-09/p142.md,true,468,false,829,7a2951350288947734aa39fe7f22930a80d5ada958e9ca3765784f252b166185,0,converted
8,notes-lecture-series-01-09,143,147,/home/liebert511/muj-academics/handouts/Lecture notes MAS2001_SnP_1_9.pdf,96e4e4053587c4e4aa8b7f63bac905f9d8b638e220df1d0aef6110f5f8bad34e,"Course lecture series 01 to 09, units 1 and 2 live here",ok,xiaomi/mimo-v2.5,md/notes-lecture-series-01-09/p143.md,true,228,false,275,f4336b8a728d61c9cb7c976932c853161b1ecf79d6817770571e9775c417bc15,0,converted
8,notes-lecture-series-01-09,144,147,/home/liebert511/muj-academics/handouts/Lecture notes MAS2001_SnP_1_9.pdf,96e4e4053587c4e4aa8b7f63bac905f9d8b638e220df1d0aef6110f5f8bad34e,"Course lecture series 01 to 09, units 1 and 2 live here",ok,xiaomi/mimo-v2.5,md/notes-lecture-series-01-09/p144.md,true,568,false,549,b014adb1b7efa2cbef3f7339b794db23aa04546656173a4b4ea6c6a1ebb6051e,0,converted
8,notes-lecture-series-01-09,145,147,/home/liebert511/muj-academics/handouts/Lecture notes MAS2001_SnP_1_9.pdf,96e4e4053587c4e4aa8b7f63bac905f9d8b638e220df1d0aef6110f5f8bad34e,"Course lecture series 01 to 09, units 1 and 2 live here",ok,xiaomi/mimo-v2.5,md/notes-lecture-series-01-09/p145.md,true,423,false,491,65a1f2f1a5ea270d3d68231c8b9074da9641cf61e4530fcaa7b33efbb320a751,0,converted
8,notes-lecture-series-01-09,146,147,/home/liebert511/muj-academics/handouts/Lecture notes MAS2001_SnP_1_9.pdf,96e4e4053587c4e4aa8b7f63bac905f9d8b638e220df1d0aef6110f5f8bad34e,"Course lecture series 01 to 09, units 1 and 2 live here",ok,xiaomi/mimo-v2.5,md/notes-lecture-series-01-09/p146.md,true,491,false,83,459e48d89983407c84ad43182b971edcc119a7e02a11a2ab93ad2a6f0d592df7,0,converted
8,notes-lecture-series-01-09,147,147,/home/liebert511/muj-academics/handouts/Lecture notes MAS2001_SnP_1_9.pdf,96e4e4053587c4e4aa8b7f63bac905f9d8b638e220df1d0aef6110f5f8bad34e,"Course lecture series 01 to 09, units 1 and 2 live here",ok,xiaomi/mimo-v2.5,md/notes-lecture-series-01-09/p147.md,true,666,false,67,c86fae8f4d4e30c473fb05362e6ae1438887f6ff29ddd82c73c51fe97800abd4,0,converted
9,mas2001-course-handout,1,7,/home/liebert511/muj-academics/courses/MAS2001/MAS2001_Course_Handout.pdf,600361e9666d0493528411e58f7bd0816733f7820a538223d0bd32516b2707ba,"Course outcomes, assessment scheme, MTE weight, textbooks",ok,xiaomi/mimo-v2.5,md/mas2001-course-handout/p001.md,true,2104,false,3790,29382f08885d9220a3d0fb6540672401aa85624bc9f2e846f968064be67cb038,0,converted
9,mas2001-course-handout,2,7,/home/liebert511/muj-academics/courses/MAS2001/MAS2001_Course_Handout.pdf,600361e9666d0493528411e58f7bd0816733f7820a538223d0bd32516b2707ba,"Course outcomes, assessment scheme, MTE weight, textbooks",ok,xiaomi/mimo-v2.5,md/mas2001-course-handout/p002.md,true,3746,false,4805,409cc0afe9312f3e887c81e9e5844ea87918ffee277df69ed2f0c46000175bb3,0,converted
9,mas2001-course-handout,3,7,/home/liebert511/muj-academics/courses/MAS2001/MAS2001_Course_Handout.pdf,600361e9666d0493528411e58f7bd0816733f7820a538223d0bd32516b2707ba,"Course outcomes, assessment scheme, MTE weight, textbooks",ok,xiaomi/mimo-v2.5,md/mas2001-course-handout/p003.md,true,2302,false,2956,3b3ee9360ba5ccc5a1bba5002237072c0b76b79b2dc7ecfcda4c4f4164aa0070,0,converted
9,mas2001-course-handout,4,7,/home/liebert511/muj-academics/courses/MAS2001/MAS2001_Course_Handout.pdf,600361e9666d0493528411e58f7bd0816733f7820a538223d0bd32516b2707ba,"Course outcomes, assessment scheme, MTE weight, textbooks",ok,xiaomi/mimo-v2.5,md/mas2001-course-handout/p004.md,true,1937,false,5616,85554e419aa94ad9af382da2fa27f3d7bd3b9e1749d7fd29ca615a19b4ad53d5,0,converted
9,mas2001-course-handout,5,7,/home/liebert511/muj-academics/courses/MAS2001/MAS2001_Course_Handout.pdf,600361e9666d0493528411e58f7bd0816733f7820a538223d0bd32516b2707ba,"Course outcomes, assessment scheme, MTE weight, textbooks",ok,xiaomi/mimo-v2.5,md/mas2001-course-handout/p005.md,true,2198,false,5106,dfa58835c342e1d9980cc6116292cb20b9fd0eb08426387265230810f69476b2,0,converted
9,mas2001-course-handout,6,7,/home/liebert511/muj-academics/courses/MAS2001/MAS2001_Course_Handout.pdf,600361e9666d0493528411e58f7bd0816733f7820a538223d0bd32516b2707ba,"Course outcomes, assessment scheme, MTE weight, textbooks",ok,xiaomi/mimo-v2.5,md/mas2001-course-handout/p006.md,true,1920,false,3537,b8158d513afca03607a81854fbe33914cdfb335bbc49afe485978efb8325b248,0,converted
9,mas2001-course-handout,7,7,/home/liebert511/muj-academics/courses/MAS2001/MAS2001_Course_Handout.pdf,600361e9666d0493528411e58f7bd0816733f7820a538223d0bd32516b2707ba,"Course outcomes, assessment scheme, MTE weight, textbooks",ok,xiaomi/mimo-v2.5,md/mas2001-course-handout/p007.md,true,659,false,827,f7ce419ecc8f79ada02625f09f723d617cd9a705a22edd5e65f711a4c44aaea9,0,converted
10,mas2001-assignment-1,1,6,/home/liebert511/muj-academics/courses/MAS2001/MAS2001-Assignment 1.pdf,2ab4f6511361b75b8cc2924c9e1182de1387efae18b3d804ca3c7b908d1dc037,Assignment 1 problem set,ok,xiaomi/mimo-v2.5,md/mas2001-assignment-1/p001.md,true,1118,false,2984,5279319addb389f9adb743f406cf675995cf679664dd34ac8cebd86768e146b7,0,converted
10,mas2001-assignment-1,2,6,/home/liebert511/muj-academics/courses/MAS2001/MAS2001-Assignment 1.pdf,2ab4f6511361b75b8cc2924c9e1182de1387efae18b3d804ca3c7b908d1dc037,Assignment 1 problem set,ok,xiaomi/mimo-v2.5,md/mas2001-assignment-1/p002.md,true,1689,false,4627,d1907fe2d4fbedaa7bc927b5265b40801cd022487136e0880106a91099351d25,0,converted
10,mas2001-assignment-1,3,6,/home/liebert511/muj-academics/courses/MAS2001/MAS2001-Assignment 1.pdf,2ab4f6511361b75b8cc2924c9e1182de1387efae18b3d804ca3c7b908d1dc037,Assignment 1 problem set,ok,xiaomi/mimo-v2.5,md/mas2001-assignment-1/p003.md,true,1452,false,3395,608a0c1d5f22dbb0450ed4fabe581b771bcaa5c04e429ab306ce5f0a073d201f,0,converted
10,mas2001-assignment-1,4,6,/home/liebert511/muj-academics/courses/MAS2001/MAS2001-Assignment 1.pdf,2ab4f6511361b75b8cc2924c9e1182de1387efae18b3d804ca3c7b908d1dc037,Assignment 1 problem set,ok,xiaomi/mimo-v2.5,md/mas2001-assignment-1/p004.md,true,1386,false,3558,8fd8b9abeb05c489f48485e308dd43acfd3fbe680a157f15329dcafb2e247c7b,0,converted
10,mas2001-assignment-1,5,6,/home/liebert511/muj-academics/courses/MAS2001/MAS2001-Assignment 1.pdf,2ab4f6511361b75b8cc2924c9e1182de1387efae18b3d804ca3c7b908d1dc037,Assignment 1 problem set,ok,xiaomi/mimo-v2.5,md/mas2001-assignment-1/p005.md,true,1043,false,2402,b99ca86f0c30f6186af4acf6af30f0ab5de5195f03af9798449edae58c47d7df,0,converted
10,mas2001-assignment-1,6,6,/home/liebert511/muj-academics/courses/MAS2001/MAS2001-Assignment 1.pdf,2ab4f6511361b75b8cc2924c9e1182de1387efae18b3d804ca3c7b908d1dc037,Assignment 1 problem set,ok,xiaomi/mimo-v2.5,md/mas2001-assignment-1/p006.md,true,866,false,1685,33b81ca7efbba8b6ebebf85bdd00c80b646b476d37650585447d3d9cca6b24df,0,converted
11,mas2001-assignment-2,1,4,/home/liebert511/Videos/Assignment 2_MAS2001-2.pdf,5ff197311b6037e1211ccbf2540c02d9340f52ccc3e94bc9c5484d3a2befb18f,Assignment 2 problem set,ok,xiaomi/mimo-v2.5,md/mas2001-assignment-2/p001.md,true,1258,false,1514,b0dfdd2cd8f0359eaeac7555616e4fc8697847ee73721fafa299f7df939eb900,6,converted
11,mas2001-assignment-2,2,4,/home/liebert511/Videos/Assignment 2_MAS2001-2.pdf,5ff197311b6037e1211ccbf2540c02d9340f52ccc3e94bc9c5484d3a2befb18f,Assignment 2 problem set,ok,xiaomi/mimo-v2.5,md/mas2001-assignment-2/p002.md,true,1470,false,1567,03aff016d0ba4b1341f8deb9580599ca0aeb945e7090596c626b045b3518c8ef,6,converted
11,mas2001-assignment-2,3,4,/home/liebert511/Videos/Assignment 2_MAS2001-2.pdf,5ff197311b6037e1211ccbf2540c02d9340f52ccc3e94bc9c5484d3a2befb18f,Assignment 2 problem set,ok,xiaomi/mimo-v2.5,md/mas2001-assignment-2/p003.md,true,2992,false,3019,f14d61c8f8244a685d004544326c668467c7d0f158ade284dbc3d145455f34e9,10,converted
11,mas2001-assignment-2,4,4,/home/liebert511/Videos/Assignment 2_MAS2001-2.pdf,5ff197311b6037e1211ccbf2540c02d9340f52ccc3e94bc9c5484d3a2befb18f,Assignment 2 problem set,ok,xiaomi/mimo-v2.5,md/mas2001-assignment-2/p004.md,true,1678,false,1761,1fbe972a28817bdab25eee9ef61aea98dd8ee96afe4c837ced7d3f81c489d325,6,converted
12,sp-l1-7,1,108,/home/liebert511/PS/S&P L1-7.pdf,9964d15b91116f65625934d257da43bc12d0cd251789126da488b4643dc2d961,"batch 2, 15 Sep 2026",,,md/sp-l1-7/p001.md,false,0,false,610,35a87150414d3d90785a70e88f511ba54766eff3f4154b959e8e9699f4511df8,0,pending
12,sp-l1-7,2,108,/home/liebert511/PS/S&P L1-7.pdf,9964d15b91116f65625934d257da43bc12d0cd251789126da488b4643dc2d961,"batch 2, 15 Sep 2026",,,md/sp-l1-7/p002.md,false,0,false,1769,070a476e27d2488293b99b7c631c34f4575223f49b6b95d3f27ed7a5b0a2922c,0,pending
12,sp-l1-7,3,108,/home/liebert511/PS/S&P L1-7.pdf,9964d15b91116f65625934d257da43bc12d0cd251789126da488b4643dc2d961,"batch 2, 15 Sep 2026",,,md/sp-l1-7/p003.md,false,0,false,218,04c97e0aee7ed9b7867a4cdbbc34a9562bdc90abfbdd7763ad625ba01fa03b2f,0,pending
12,sp-l1-7,4,108,/home/liebert511/PS/S&P L1-7.pdf,9964d15b91116f65625934d257da43bc12d0cd251789126da488b4643dc2d961,"batch 2, 15 Sep 2026",,,md/sp-l1-7/p004.md,false,0,false,2339,26160ebb8fd23ce5e954739df807b0513e17dda1e9d10bcb9874d78ebde70b09,0,pending
12,sp-l1-7,5,108,/home/liebert511/PS/S&P L1-7.pdf,9964d15b91116f65625934d257da43bc12d0cd251789126da488b4643dc2d961,"batch 2, 15 Sep 2026",,,md/sp-l1-7/p005.md,false,0,false,294,2b82f21ac3a2c2ccb76a86ff67d6b211727a0670faabdd9299e587c5d9a9861a,0,pending
12,sp-l1-7,6,108,/home/liebert511/PS/S&P L1-7.pdf,9964d15b91116f65625934d257da43bc12d0cd251789126da488b4643dc2d961,"batch 2, 15 Sep 2026",,,md/sp-l1-7/p006.md,false,0,false,343,0563091cd50f1260caf7057d9d875b909625856762b5c44f1b2c5830f3300879,0,pending
12,sp-l1-7,7,108,/home/liebert511/PS/S&P L1-7.pdf,9964d15b91116f65625934d257da43bc12d0cd251789126da488b4643dc2d961,"batch 2, 15 Sep 2026",,,md/sp-l1-7/p007.md,false,0,false,96,9e5762d85fbf06f7fe7fc5efb8161fea383ee95567278abe94068b7027622442,0,pending
12,sp-l1-7,8,108,/home/liebert511/PS/S&P L1-7.pdf,9964d15b91116f65625934d257da43bc12d0cd251789126da488b4643dc2d961,"batch 2, 15 Sep 2026",,,md/sp-l1-7/p008.md,false,0,false,96,9e5762d85fbf06f7fe7fc5efb8161fea383ee95567278abe94068b7027622442,0,pending
12,sp-l1-7,9,108,/home/liebert511/PS/S&P L1-7.pdf,9964d15b91116f65625934d257da43bc12d0cd251789126da488b4643dc2d961,"batch 2, 15 Sep 2026",,,md/sp-l1-7/p009.md,false,0,false,96,9e5762d85fbf06f7fe7fc5efb8161fea383ee95567278abe94068b7027622442,0,pending
12,sp-l1-7,10,108,/home/liebert511/PS/S&P L1-7.pdf,9964d15b91116f65625934d257da43bc12d0cd251789126da488b4643dc2d961,"batch 2, 15 Sep 2026",,,md/sp-l1-7/p010.md,false,0,false,784,546365476a5b46d1a597690b2f178736fb068f21fa4deb4ec138d28cb7637718,0,pending
12,sp-l1-7,11,108,/home/liebert511/PS/S&P L1-7.pdf,9964d15b91116f65625934d257da43bc12d0cd251789126da488b4643dc2d961,"batch 2, 15 Sep 2026",,,md/sp-l1-7/p011.md,false,0,false,301,9aa75a1b9141b0e112a116b832ff4d041aa93583d3c91a51b56530a2bdef21da,1,pending
12,sp-l1-7,12,108,/home/liebert511/PS/S&P L1-7.pdf,9964d15b91116f65625934d257da43bc12d0cd251789126da488b4643dc2d961,"batch 2, 15 Sep 2026",,,md/sp-l1-7/p012.md,false,0,false,96,9e5762d85fbf06f7fe7fc5efb8161fea383ee95567278abe94068b7027622442,0,pending
12,sp-l1-7,13,108,/home/liebert511/PS/S&P L1-7.pdf,9964d15b91116f65625934d257da43bc12d0cd251789126da488b4643dc2d961,"batch 2, 15 Sep 2026",,,md/sp-l1-7/p013.md,false,0,false,96,9e5762d85fbf06f7fe7fc5efb8161fea383ee95567278abe94068b7027622442,0,pending
12,sp-l1-7,14,108,/home/liebert511/PS/S&P L1-7.pdf,9964d15b91116f65625934d257da43bc12d0cd251789126da488b4643dc2d961,"batch 2, 15 Sep 2026",,,md/sp-l1-7/p014.md,false,0,false,135,1ed0cf403ead8679ee5fe38bfcd6c45811d7cfb26b5fb041d79ee8e40dadcd5f,0,pending
12,sp-l1-7,15,108,/home/liebert511/PS/S&P L1-7.pdf,9964d15b91116f65625934d257da43bc12d0cd251789126da488b4643dc2d961,"batch 2, 15 Sep 2026",,,md/sp-l1-7/p015.md,false,0,false,354,3ec733e251127b97da4e6ec83c136f139754adda3e8fa6038457601dc3fd306d,0,pending
12,sp-l1-7,16,108,/home/liebert511/PS/S&P L1-7.pdf,9964d15b91116f65625934d257da43bc12d0cd251789126da488b4643dc2d961,"batch 2, 15 Sep 2026",,,md/sp-l1-7/p016.md,false,0,false,150,4425576c1cbbe5aa2311181484741cb21e4e1c5c09e63e58f23d4e220a930dad,0,pending
12,sp-l1-7,17,108,/home/liebert511/PS/S&P L1-7.pdf,9964d15b91116f65625934d257da43bc12d0cd251789126da488b4643dc2d961,"batch 2, 15 Sep 2026",,,md/sp-l1-7/p017.md,false,0,false,466,429ad4fa48fb49eb75c4d6761b55aa45923d4f340c8e374f1e592792ba5ea60f,0,pending
12,sp-l1-7,18,108,/home/liebert511/PS/S&P L1-7.pdf,9964d15b91116f65625934d257da43bc12d0cd251789126da488b4643dc2d961,"batch 2, 15 Sep 2026",,,md/sp-l1-7/p018.md,false,0,false,477,8a4df76f0c2f794472fea4115886a9f32cf47cb941abf8f80dbd60e4b19a9743,0,pending
